item_id|title|subtitle|categories|author_name|image_url|description
B004UJ7VJU|Robinson Crusoe|Kindle Edition|[ ]|Daniel Defoe|https://m.media-amazon.com/images/I/51kApcIrhpL._SY346_.jpg|[About the Author, <div>, Daniel Defoe, 'was born in London in 1660. He worked briefly as a hosiery merchant, then as an intelligence agent and political writer. His writings resulted in his imprisonment on several occasions, and earned him powerful friends and enemies. During his lifetime Defoe wrote more than 250 books, pamphlets, and journals, and traveled widely in both Europe and the British Isles. Among his most famous works are', Moll Flanders, and, A Journal of the Plague Yea, 'r. Though
B072F3MYRH|The President Is Missing: A Novel|Kindle Edition|[  Literature & Fiction]|James Patterson|https://m.media-amazon.com/images/I/513R6Kn-MbL.jpg|"[Review, Praise for, The President Is Missing, ':', '""Ambitious and wildly readable... Clinton and Patterson\'s fictional commander in chief brims with humanity, character and stoicism.""―', New York Times Book Review, '""It\'s a go-to read. It maximizes its potency and fulfills its mission. There\'s a twist or two of which Frederick Forsyth might be proud. So, if you want to make the most of your late-capitalist leisure-time, hit the couch, crack a Bud, punch the book open, focus your squint, and"
B08CHNCDN5|A Court of Silver Flames (A Court of Thorns and Roses Book 5)|Kindle Edition|[  Science Fiction & Fantasy]|Sarah J. Maas|https://m.media-amazon.com/images/I/51H6yHlsAaL.jpg|"[Amazon.com Review, 'Editors\' pick: Maas delivers a sizzling fantasy more suited to adults as Feyre\'s sister Nesta fights perilous new threats.""—Adrian Liang, Amazon Editor', --This text refers to an alternate, kindle_edition, edition., Review, '“A deliciously badass rivals-to-lovers romance that nearly singed my fingers. Intensely emotional, wildly sexy, and absolutely unputdownable.” ―', 'Sarah MacLean, New York Times bestselling author', “Deeply sexy and spectacularly propulsive.” ―, 'Chris"
B078GPQS1P|Girls' Night Out: A Novel||[  Literature & Fiction]|Liz Fenton|https://m.media-amazon.com/images/I/51YHLUQuMBL.jpg|[Review, “, Girls’ Night Out, 'is a heart-stopper of a thriller, rippling with suspense from its opening pages. But it’s also much more: Liz Fenton and Lisa Steinke plumb the intricacies of female friendship with skill and depth and heart. It’s a deeply satisfying read, and one you won’t want to miss.”', '—Megan Abbott, national bestselling author of', You Will Know Me, “It’s trouble in paradise for three best friends struggling to make amends in the latest thriller from the dynamic writing duo 
B01JOEK5WK|Crimes Against a Book Club|Kindle Edition|[  Literature & Fiction]|Kathy Cooperman|https://m.media-amazon.com/images/I/51UCvjj2aRL.jpg|[From Publishers Weekly, 'Cooperman’s debut novel is a lighthearted look at the evolution of a female friendship through entrepreneurial success and strife. When best friends Annie and Sarah find themselves broke with growing medical bills, the women decide to go into business selling a homemade face cream to the wealthy wives of La Jolla, San Diego. With meticulous Annie’s chemistry background and beautiful Sarah’s charisma, the business takes off—and Sarah soon finds herself learning more than
B00XSSYR50|When Breath Becomes Air|Kindle Edition|[  Politics & Social Sciences]|Abraham Verghese|https://m.media-amazon.com/images/I/41ZYX8t1OkL.jpg|[Review, '“I guarantee that finishing this book and then forgetting about it is simply not an option. . . . Part of this book’s tremendous impact comes from the obvious fact that its author was such a brilliant polymath. And part comes from the way he conveys what happened to him—passionately working and striving, deferring gratification, waiting to live, learning to die—so well. None of it is maudlin. Nothing is exaggerated. As he wrote to a friend: ‘It’s just tragic enough and just imaginable 
B07ZV1BCC4|The Housekeeper: A twisted psychological thriller|Kindle Edition|[  Literature & Fiction]|Natalie Barelli|https://m.media-amazon.com/images/I/41R22V0P+EL.jpg|"[Review, '""...One of the most intense psychological thrillers that I have come across.""', -, 'The Mercury""This is my second book by Natalie Barelli, but', 'I like her work so much, I\'ve already picked up another two for my Kindle.', '"" -From the Pen of Mae ClairWhat readers are saying about', 'The Housekeeper:', '""', 'OH. MY. WOW. What a fantastic book!... steal it, buy it, borrow it or do whatever you need to do to make this book your next great read!...', 'I promise you will not be disappoint"
B01MV2A0L4|Eden's Gate: The Reborn: A LitRPG Adventure|Kindle Edition|[  Science Fiction & Fantasy]|Edward Brody|https://m.media-amazon.com/images/I/61fARM57ZqL.jpg|[Review, ★★★★★, This book surpasses 90% of the genre, and is on par with Aleron Kong and Travis Bagwell.-Arblackmer★★★★★, Loved the character development!, Story line is amazing! I would definitely recommend this book to anyone interested in this genre!  -Richard Boggs★★★★★, Amazing story...., I really liked the poor choices and consequences early on. All in all top 5 litrpg for me - Kindle Customer★★★★★, LitRPG is really fun to read, and this book is at the, top of the list for me, '. Lots of a
B00KWRPA2O|Five Days in May: A Novel of Suspense|Kindle Edition|[  'Mystery, Thriller & Suspense']|Ninie Hammon|https://m.media-amazon.com/images/I/41qglLu+0HL.jpg|"[Review, '""A well-woven storyline and wonderfully rich characters make Hammon\'s second book a great, gripping read. [She] ultimately succeeds with a fine story about love and sacrifice that will hook readers to the end.""', '- Publisher\'s Weekly', '""An amazing story, told with tenderness and grace. There\'s much more here than you\'re expecting. Well done!""', -, the Louisville Courier-Journal, '""You\'ve met the characters in this book. They live next door or across the street. And their lives a"
B07G6M9HDV|The Chase (Briar U Book 1)|Kindle Edition|[  Romance]|Elle Kennedy|https://m.media-amazon.com/images/I/51PE-I9d82L.jpg|"[Review, '""A steamy, glitzy, and tender tale of college intrigue."" -- Kirkus Reviews""Utterly addictive! The Chase is the perfect summer read!"" -- #1 New York Times bestselling author Vi Keeland""This book is everything I love about Elle Kennedy! Pure fun and laugh out loud romance.""-- USA Today bestselling author Sarina Bowen""An opposites-attract romance with plenty of laugh-out-loud humor, steamy love scenes and swoony, heartfelt romance... When I say The Chase has it all, I really mean that it "
B00AMO7VM4|Quarter Share (Trader's Tales from the Golden Age of the Solar Clipper Book 1)|Kindle Edition|[  Science Fiction & Fantasy]|Nathan Lowell|https://m.media-amazon.com/images/I/51ISzG25N2L.jpg|"[Review, '""Incredibly realistic. You would swear Mr. Lowell was writing a personal history of his youth on a deep space cargo ship. Stunningly eloquent and crisp prose takes you on a journey of discovery reminiciant of Dana s classic Two Years Before The Mast. Only Dana had the advantage of taking such a voyage, Lowell will just make you believe he did, and with this book, he invites you to go with him.""', '--Michael J. Sullivan, author of The Riyria Revelations', '""Quarter Share is a love lette"
B001KDQ4KQ|The Pact: A Love Story|Kindle Edition|[  Literature & Fiction]|Jodi Picoult|https://m.media-amazon.com/images/I/51TNhmQ8ySL.jpg|"[Review, “It’s hard to exaggerate how well Picoult writes.”  --, Financial Times, '“Picoult is a skilled wordsmith, and she beautifully creates situations that not only provoke the mind but touch the flawed souls in all of us.”  --', Boston Globe, '""Picoult always tells both sides of a story not with judgment, but with grace.”  --', Washington Post, '“Picoult is a writer who understands her characters inside and out.”  -- Roxane Gay,', New York Times Book Review, --This text refers to the, paper"
B00SI02CV4|Back Blast (A Gray Man Novel Book 5)|Kindle Edition|[  Literature & Fiction]|Mark Greaney|https://m.media-amazon.com/images/I/515k3qJMxTL.jpg|[Review, “I LOVE THE GRAY MAN.”—#1, New York Times, bestselling author Lee Child, “BOURNE FOR THE NEW MILLENNIUM.”—, New York Times, bestselling author James Rollins, Praise for, Back Blast, “Mark Greaney reigns as one of the recognized masters of action and adventure., Back Blast, is no exception.”—, New York Times, 'and #1 internationally bestselling author Steve Berry“Fast-paced [and] tightly written...A great ride.”—', New York Times, 'bestselling author Larry Bond“Takes the best of Clancy a
B00DV1IV0Q|Blindsided (Sisterhood Book 22)|Kindle Edition|[  Literature & Fiction]|Fern Michaels||[About the Author, 'FERN MICHAELS is the USA Today and New York Times bestselling author of the Sisterhood, Men of the Sisterhood, and Godmothers series, as well as dozens of other novels and novellas. There are over one-hundred ten million copies of her books in print. Fern Michaels has built and funded several large day-care centers in her hometown, and is a passionate animal lover who has outfitted police dogs across the country with special bulletproof vests. She shares her home in South Car
B00I7VVZAI|Sleep Tight|Kindle Edition|[  'Mystery, Thriller & Suspense']|Rachel Abbott|https://m.media-amazon.com/images/I/41jDQQKoKJS.jpg|[About the Author, 'Rachel Abbott is a British author of psychological thrillers. A self-publisher, her first seven novels have combined to sell over three million copies, and have all been bestsellers on Amazon\'s Kindle store. In 2015, she was named the 14th bestselling author over the last five years on Amazon\'s Kindle in the UK.', --This text refers to the, audioCD, edition.]
B004WDRYVE|Riversong (The River Valley Collection Book 1)|Kindle Edition|[  Romance]|Tess Thompson|https://m.media-amazon.com/images/I/51l5U17fL0L.jpg|"[Review, '""This book really tugs at your', heartstrings, '! Anyone who\'s ever felt like an underdog will cheer for Lee as she makes herway through dangerous encounters, steamy love run-ins, and bold business deals. I don\'t think there\'s a woman alive who can\'t relate to her onsome level. This is a perfect Summer read and will have you dying toknow what happens next."" - MamaNYC""A powerful piece of survival fiction, this evokes the feel of a rural American town."" - Romancing the Book', From th"
B002BD2V2Y|The Screwtape Letters|Kindle Edition|[  Religion & Spirituality]|No Disponible|https://m.media-amazon.com/images/I/41qTG29aF5L.jpg|[]
B008Y405NG|Thoughtless|Kindle Edition|[  Literature & Fiction]|S.C. Stephens|https://m.media-amazon.com/images/I/41RUrJxoQjL.jpg|"[Review, '""Wildly addictive, beautifully written, and uniquely captivating.', Thoughtless, 'is a simmering, slow burn."" (Tracey Garvis-Graves, author of On the Island )""Stephens has perfectly and with gut-wrenching honesty portrayed the reality of a love triangle, and the mess that ensues when bonds are severed and new ones are formed. What happens when you find your soul mate at the worst possible time, in the least expected place? What if being with that person means doing the most wrong thing"
B00I8OS77S|Wind Chime Cafe (A Wind Chime Novel Book 1)|Kindle Edition|[  Literature & Fiction]|Sophie Moss|https://m.media-amazon.com/images/I/51r3q5NipaL.jpg|"[Review, '""A strong, emotional, and vibrant story of healing... Sophie Moss uses a smooth, rich and flawless style of writing that sets an atmosphere, framing the story perfectly."" ~', Ripe for Reader, '""Wind Chime Café is more than just romance, and I love how Moss wrapped in such topics as the environment, school violence, PTSD, wounded war-heroes and more."" ~', Caffeinated Book Reviewer, '""One of the things I love about Sophie Moss\' writing is her ability to drag readers into the mindsets of"
B008EGV4BQ|The Purpose Driven Life: What on Earth Am I Here For?||[  Religion & Spirituality]|Rick Warren|https://m.media-amazon.com/images/I/41PDwAUezgL.jpg|[Review, 'Movie stars and political leaders aren\'t the only ones turning to Rick Warren for spiritual guidance. Millions of people--from NBA and LPGA players to corporate executives to high school students to prison inmates--meet regularly to discuss The Purpose Driven Life. -Time', --This text refers to the, paperback, edition., Excerpt. © Reprinted by permission. All rights reserved., The Purpose Driven Life, What on earth am I here for?, By Rick Warren, Zondervan, Copyright © 2012, Rick Warr
B00G2GMRCU|Bullseye: An Original Will Robie / Camel Club Short Story (Kindle Single)||[  Literature & Fiction]|David Baldacci|https://m.media-amazon.com/images/I/51rgvQ1WlxL.jpg|[]
B08RD8WFH9|The World Played Chess: A Novel||[  Literature & Fiction]|Robert Dugoni|https://m.media-amazon.com/images/I/51c5oHx2uuL.jpg|[Review, Praise for, The World Played Chess, “A riveting story of boys becoming men and the risks they take along the way.”, —, Library Journal, “, The World Played Chess, 'is a shining example of a writer at the top of his game, and a deeply thought-provoking take on a man’s coming of age.”', —Authorlink, '“Dugoni tackles the transition from boyhood into manhood in a heartfelt, poignant, and somber manner. It’s heartbreaking and hope filled…Raw, honest, and beautifully haunting.”', —, Book Revi
